episode,return,best_return,epsilon,steps
240,101.46728053554489,1734.7909542918565,0.30028896908517394,126
241,-601.3269670296602,1734.7909542918565,0.2987875242397481,122
242,-1533.9335436483595,1734.7909542918565,0.2972935866185493,119
243,-395.80774321345393,1734.7909542918565,0.29580711868545656,134
244,340.666078991095,1734.7909542918565,0.2943280830920293,158
245,584.0474160893998,1734.7909542918565,0.29285644267656913,254
246,-993.8370491180772,1734.7909542918565,0.2913921604631863,180
247,9.471447218432786,1734.7909542918565,0.2899351996608704,77
248,812.7610600243131,1734.7909542918565,0.288485523662566,187
249,-546.3180235926236,1734.7909542918565,0.2870430960442532,187
250,-1790.178072238054,1734.7909542918565,0.2856078805640319,227
251,-586.2769003987005,1734.7909542918565,0.28417984116121175,200
252,-992.8202925929204,1734.7909542918565,0.2827589419554057,118
253,338.8668957841966,1734.7909542918565,0.28134514724562865,297
254,932.2556905896217,1734.7909542918565,0.2799384215094005,163
255,-95.72158525675468,1734.7909542918565,0.27853872940185354,97
256,-985.7551711862916,1734.7909542918565,0.27714603575484426,177
257,-942.919977567803,1734.7909542918565,0.27576030557607,349
258,-1137.5744920132506,1734.7909542918565,0.2743815040481897,93
259,-1179.7602812985444,1734.7909542918565,0.2730095965279487,108
260,-1074.5758995777694,1734.7909542918565,0.271644548545309,213
261,422.2881888430866,1734.7909542918565,0.27028632580258244,128
262,1093.925907331888,1734.7909542918565,0.2689348941735695,318
263,-65.67830911645592,1734.7909542918565,0.2675902197027017,147
264,519.7037404371844,1734.7909542918565,0.26625226860418816,267
265,-102.16003661602531,1734.7909542918565,0.26492100726116724,180
266,28.482838976555286,1734.7909542918565,0.26359640222486136,157
267,-339.1864665755263,1734.7909542918565,0.2622784202137371,169
268,67.0799340899191,1734.7909542918565,0.26096702811266836,157
269,-379.7967941284048,1734.7909542918565,0.259662192972105,228
270,579.9581800482149,1734.7909542918565,0.2583638820072445,339
271,-497.88271752820674,1734.7909542918565,0.2570720625972083,177
272,139.23328283481078,1734.7909542918565,0.25578670228422223,112
273,-1002.003335666996,1734.7909542918565,0.2545077687728011,132
274,400.9398944576883,1734.7909542918565,0.25323522992893716,91
275,-487.45928125578666,1734.7909542918565,0.25196905377929246,176
276,-497.0512996450682,1734.7909542918565,0.25070920851039596,199
277,220.10626580976077,1734.7909542918565,0.249455662467844,53
278,1077.7115657327581,1734.7909542918565,0.24820838415550478,164
279,-546.1919222941735,1734.7909542918565,0.24696734223472724,206
280,449.54747166032803,1734.7909542918565,0.2457325055235536,86
281,-1052.6331800897592,1734.7909542918565,0.24450384299593586,215
282,-633.0725860676753,1734.7909542918565,0.24328132378095618,166
283,448.32881838763456,1734.7909542918565,0.2420649171620514,138
284,65.4002721463994,1734.7909542918565,0.24085459257624112,115
285,-1539.0522082474558,1734.7909542918565,0.23965031961335992,122
286,532.4840807363239,1734.7909542918565,0.23845206801529312,94
287,-628.9660637197073,1734.7909542918565,0.23725980767521665,142
288,-425.7564662557943,1734.7909542918565,0.23607350863684057,150
289,-937.4881896656254,1734.7909542918565,0.23489314109365636,297
290,-1051.7570511764552,1734.7909542918565,0.23371867538818808,228
291,-977.5291681164015,1734.7909542918565,0.23255008201124713,165
292,-2132.935224224946,1734.7909542918565,0.2313873316011909,295
293,472.77465646849373,1734.7909542918565,0.23023039494318495,318
294,-1055.8547990433449,1734.7909542918565,0.22907924296846902,126
295,211.71824945546905,1734.7909542918565,0.22793384675362668,108
296,-193.3258614273186,1734.7909542918565,0.22679417751985856,108
297,-982.3840998251089,1734.7909542918565,0.22566020663225925,159
298,289.57821545084585,1734.7909542918565,0.22453190559909794,146
299,-109.37286269049582,1734.7909542918565,0.22340924607110246,239
300,-450.6993361452312,1734.7909542918565,0.22229219984074694,176
301,821.7810139672647,1734.7909542918565,0.2211807388415432,136
302,-1133.4448499709893,1734.7909542918565,0.2200748351473355,234
303,-876.4498467047702,1734.7909542918565,0.2189744609715988,500
304,375.7034402544955,1734.7909542918565,0.21787958866674081,167
305,650.3238588232382,1734.7909542918565,0.2167901907234071,166
306,-688.273602144061,1734.7909542918565,0.2157062397697901,195
307,-90.09454794645262,1734.7909542918565,0.21462770857094113,217
308,-718.6690390164829,1734.7909542918565,0.21355457002808642,185
309,-850.7035066149572,1734.7909542918565,0.212486797177946,128
310,-1550.1757750879774,1734.7909542918565,0.21142436319205626,178
311,-842.62639335924,1734.7909542918565,0.21036724137609597,231
312,-374.4548495527083,1734.7909542918565,0.20931540516921548,175
313,-434.83414209802845,1734.7909542918565,0.20826882814336942,86
314,341.5382019836984,1734.7909542918565,0.20722748400265256,90
315,-217.7045401324683,1734.7909542918565,0.2061913465826393,157
316,210.9931056802552,1734.7909542918565,0.20516038984972612,294
317,1075.1421367016485,1734.7909542918565,0.20413458790047748,131
318,-686.7527605778914,1734.7909542918565,0.20311391496097508,139
319,229.10765931901892,1734.7909542918565,0.20209834538617022,206
320,296.2507928384132,1734.7909542918565,0.20108785365923937,112
321,-90.65999915186535,1734.7909542918565,0.20008241439094315,299
322,-233.00190877632645,1734.7909542918565,0.19908200231898845,304
323,-531.8250760973087,1734.7909542918565,0.1980865923073935,110
324,-1072.402520225568,1734.7909542918565,0.19709615934585653,180
325,-654.2091842452271,1734.7909542918565,0.19611067854912725,120
326,-830.4984220541903,1734.7909542918565,0.19513012515638162,242
327,152.84277342824953,1734.7909542918565,0.1941544745305997,96
328,695.3992626098162,1734.7909542918565,0.1931837021579467,129
329,328.33905476445534,1734.7909542918565,0.19221778364715697,280
330,-1140.8130835671382,1734.7909542918565,0.19125669472892118,249
331,268.2711760453974,1734.7909542918565,0.19030041125527658,139
332,-637.8396662305877,1734.7909542918565,0.1893489091990002,180
333,113.62985010713919,1734.7909542918565,0.1884021646530052,240
334,-1589.7302965575082,1734.7909542918565,0.18746015382974016,231
335,-673.2951254970559,1734.7909542918565,0.18652285306059146,323
336,-198.29961206885355,1734.7909542918565,0.18559023879528852,60
337,-586.742730986786,1734.7909542918565,0.18466228760131206,97
338,-308.71489825899107,1734.7909542918565,0.1837389761633055,179
339,-336.2496291484208,1734.7909542918565,0.18282028128248898,256
340,199.33548929441645,1734.7909542918565,0.18190617987607652,165
341,-1014.483388218745,1734.7909542918565,0.18099664897669615,177
342,-389.737429721009,1734.7909542918565,0.18009166573181265,214
343,-433.24592608236617,1734.7909542918565,0.1791912074031536,171
344,1030.5203821311654,1734.7909542918565,0.17829525136613783,192
345,-1437.4535463306236,1734.7909542918565,0.17740377510930713,203
346,173.6102861750894,1734.7909542918565,0.1765167562337606,67
347,-36.75410066850645,1734.7909542918565,0.1756341724525918,140
348,-584.9438315487362,1734.7909542918565,0.17475600159032884,191
349,-1070.4831537162845,1734.7909542918565,0.1738822215823772,166
350,-49.34814222801401,1734.7909542918565,0.17301281047446532,312
351,500.1313884359745,1734.7909542918565,0.172147746422093,174
352,-484.7232386784747,1734.7909542918565,0.1712870076899825,187
353,-660.5184408410153,1734.7909542918565,0.1704305726515326,178
354,-378.793314757713,1734.7909542918565,0.16957841978827493,219
355,-727.012094863705,1734.7909542918565,0.16873052768933355,244
356,144.39100622292744,1734.7909542918565,0.1678868750508869,178
357,-644.203893193991,1734.7909542918565,0.16704744067563246,218
358,177.97936001071207,1734.7909542918565,0.1662122034722543,61
359,-1270.511907021006,1734.7909542918565,0.16538114245489302,145
360,-990.3084949802853,1734.7909542918565,0.16455423674261857,187
361,-226.4512248868782,1734.7909542918565,0.16373146555890547,208
362,-284.9403706419207,1734.7909542918565,0.16291280823111093,178
363,-430.42348439794273,1734.7909542918565,0.1620982441899554,159
364,-180.36840485728658,1734.7909542918565,0.1612877529690056,169
365,-128.13931008785403,1734.7909542918565,0.16048131420416056,158
366,-1653.7174635073839,1734.7909542918565,0.15967890763313977,378
367,-1103.8472212300119,1734.7909542918565,0.15888051309497409,210
368,324.7973428244645,1734.7909542918565,0.1580861105294992,63
369,-952.1927032598892,1734.7909542918565,0.1572956799768517,129
370,-135.55001627130378,1734.7909542918565,0.15650920157696743,212
371,-131.84771320688492,1734.7909542918565,0.1557266555690826,267
372,-857.1487893057006,1734.7909542918565,0.1549480222912372,119
373,-222.7056170544936,1734.7909542918565,0.15417328217978102,222
374,193.43806797521552,1734.7909542918565,0.1534024157688821,138
375,177.08432543157596,1734.7909542918565,0.1526354036900377,179
376,-1349.6199749217467,1734.7909542918565,0.1518722266715875,159
377,-792.5958945945088,1734.7909542918565,0.15111286553822956,327
378,-25.449415812399366,1734.7909542918565,0.15035730121053842,151
379,-231.38779568264715,1734.7909542918565,0.14960551470448571,204
380,-424.05840414688737,1734.7909542918565,0.14885748713096328,181
381,3.2039711832319426,1734.7909542918565,0.14811319969530848,309
382,287.5300929931716,1734.7909542918565,0.14737263369683193,213
383,253.75136097129462,1734.7909542918565,0.14663577052834778,138
